[WARN] Hardware modules not available - running in simulation mode
=== REIP Node - Robot 5 [SIM (unique ports)] ===
Trust Model: Three-tier confidence-weighted
  Personal: 1.0, ToF: 1.0, Peer: 0.3
  Suspicion threshold: 1.5, Recovery: 0.1

  Logging to: logs/robot_5_20260226_000651.jsonl
Initializing hardware...
  Hardware: SIMULATED
[INFO] Position socket listening on port 7105
[INFO] Peer socket listening on port 7205
[INFO] Fault socket listening on port 7305
Ready!

=== DECENTRALIZED MODE - No leader coordination ===
=== Detection Bounds: T1=2 cmds, T3=8 cmds | Impeachment: T1=8 cmds, T3=32 cmds ===
Running... Press Ctrl+C to stop

[R5] pos=(0,0) state=exploring leader=None trust=1.00 susp=0.00 cov=0.0%/0.0%
[R5] pos=(1266,450) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1266,450) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1266,450) state=exploring leader=None trust=1.00 susp=0.00 cov=0.5%/2.1%
[R5] pos=(1241,446) state=exploring leader=None trust=1.00 susp=0.00 cov=1.0%/3.6%
[R5] pos=(1241,446) state=exploring leader=None trust=1.00 susp=0.00 cov=1.0%/3.6%
[R5] pos=(1191,444) state=exploring leader=None trust=1.00 susp=0.00 cov=1.0%/4.2%
[R5] pos=(1141,441) state=exploring leader=None trust=1.00 susp=0.00 cov=1.0%/4.2%
[R5] pos=(1141,441) state=exploring leader=None trust=1.00 susp=0.00 cov=1.0%/4.2%
[R5] pos=(1141,441) state=exploring leader=None trust=1.00 susp=0.00 cov=1.0%/4.2%
[R5] pos=(1016,439) state=exploring leader=None trust=1.00 susp=0.00 cov=1.6%/7.3%
[R5] pos=(791,438) state=exploring leader=None trust=1.00 susp=0.00 cov=2.6%/12.0%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(691,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/14.6%
[R5] pos=(666,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.1%/15.1%
[R5] pos=(616,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/16.7%
[R5] pos=(541,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R5] pos=(541,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
[R5] pos=(541,438) state=exploring leader=None trust=1.00 susp=0.00 cov=3.6%/18.2%
